product,category,stratum,seed,backend,relight_mode,relight_strength,ablation,format,provider,extraction_method,extraction_quality,boundary_contrast,ssim,psnr_db,lpips,edge_retention,hist_correlation,lighting_coherence,palette_consistency
perfume_fire,fragrance,scene,44,procedural,none,0.0,full,square,procedural,rembg,0.1448,10.61,0.9967,32.78,0.0116,0.9996,0.9993,0.2946,0.9432
perfume_fire,fragrance,scene,44,procedural,none,0.0,full,story,procedural,rembg,0.1448,10.61,0.9972,33.78,0.0096,0.9996,0.9993,0.0073,0.9402
perfume_fire,fragrance,scene,44,procedural,none,0.0,full,banner,procedural,rembg,0.1448,10.61,0.9971,33.6,0.01,0.9996,0.9993,0.2028,0.9463
perfume_fire,fragrance,scene,44,procedural,graded,0.25,full,square,procedural,rembg,0.1448,10.61,0.9967,32.95,0.0116,0.9996,0.9987,0.3264,0.9419
perfume_fire,fragrance,scene,44,procedural,graded,0.25,full,story,procedural,rembg,0.1448,10.61,0.9972,33.95,0.0095,0.9996,0.9986,0.0021,0.9386
perfume_fire,fragrance,scene,44,procedural,graded,0.25,full,banner,procedural,rembg,0.1448,10.61,0.9971,33.76,0.01,0.9996,0.9986,0.2268,0.9456
perfume_fire,fragrance,scene,44,procedural,graded,0.5,full,square,procedural,rembg,0.1448,10.61,0.9967,32.71,0.0114,0.9996,0.993,0.3579,0.9411
perfume_fire,fragrance,scene,44,procedural,graded,0.5,full,story,procedural,rembg,0.1448,10.61,0.9972,33.58,0.0093,0.9996,0.993,0.0001,0.9371
perfume_fire,fragrance,scene,44,procedural,graded,0.5,full,banner,procedural,rembg,0.1448,10.61,0.9971,33.42,0.0098,0.9996,0.993,0.2484,0.9452
perfume_fire,fragrance,scene,44,procedural,graded,0.75,full,square,procedural,rembg,0.1448,10.61,0.9966,31.98,0.0113,0.9999,0.9794,0.3822,0.9381
perfume_fire,fragrance,scene,44,procedural,graded,0.75,full,story,procedural,rembg,0.1448,10.61,0.9971,32.65,0.0093,0.9997,0.9796,0.0003,0.9354
perfume_fire,fragrance,scene,44,procedural,graded,0.75,full,banner,procedural,rembg,0.1448,10.61,0.997,32.54,0.0097,0.9996,0.9796,0.2651,0.9444
perfume_fire,fragrance,scene,44,procedural,graded,1.0,full,square,procedural,rembg,0.1448,10.61,0.9964,30.97,0.0113,1.0,0.9699,0.405,0.9376
perfume_fire,fragrance,scene,44,procedural,graded,1.0,full,story,procedural,rembg,0.1448,10.61,0.9969,31.45,0.0093,0.9999,0.9701,0.0017,0.9349
perfume_fire,fragrance,scene,44,procedural,graded,1.0,full,banner,procedural,rembg,0.1448,10.61,0.9968,31.38,0.0097,0.9999,0.9701,0.2808,0.9431
perfume_fire,fragrance,scene,44,diffusers,none,0.0,full,square,diffusers-turbo,rembg,0.1448,10.61,0.9903,31.86,0.0204,0.8977,0.9956,0.0101,0.9327
perfume_fire,fragrance,scene,44,diffusers,none,0.0,full,story,diffusers-turbo,rembg,0.1448,10.61,0.9896,31.41,0.0226,0.8918,0.9959,0.0205,0.9473
perfume_fire,fragrance,scene,44,diffusers,none,0.0,full,banner,diffusers-turbo,rembg,0.1448,10.61,0.9887,30.49,0.0237,0.8752,0.9959,0.3919,0.8974
perfume_fire,fragrance,scene,44,diffusers,graded,0.25,full,square,diffusers-turbo,rembg,0.1448,10.61,0.9902,31.57,0.0206,0.9025,0.9952,0.005,0.9327
perfume_fire,fragrance,scene,44,diffusers,graded,0.25,full,story,diffusers-turbo,rembg,0.1448,10.61,0.9895,31.14,0.0228,0.8965,0.9953,0.0329,0.9471
perfume_fire,fragrance,scene,44,diffusers,graded,0.25,full,banner,diffusers-turbo,rembg,0.1448,10.61,0.9887,30.23,0.0239,0.879,0.995,0.5497,0.8973
perfume_fire,fragrance,scene,44,diffusers,graded,0.5,full,square,diffusers-turbo,rembg,0.1448,10.61,0.9899,30.81,0.0211,0.9075,0.985,0.0009,0.9322
perfume_fire,fragrance,scene,44,diffusers,graded,0.5,full,story,diffusers-turbo,rembg,0.1448,10.61,0.9893,30.42,0.0232,0.9012,0.9848,0.0568,0.9466
perfume_fire,fragrance,scene,44,diffusers,graded,0.5,full,banner,diffusers-turbo,rembg,0.1448,10.61,0.9884,29.61,0.0244,0.8836,0.985,0.6457,0.8977
perfume_fire,fragrance,scene,44,diffusers,graded,0.75,full,square,diffusers-turbo,rembg,0.1448,10.61,0.9895,29.87,0.0217,0.9106,0.9742,0.0002,0.9322
perfume_fire,fragrance,scene,44,diffusers,graded,0.75,full,story,diffusers-turbo,rembg,0.1448,10.61,0.9889,29.54,0.0239,0.9062,0.9743,0.0893,0.9461
perfume_fire,fragrance,scene,44,diffusers,graded,0.75,full,banner,diffusers-turbo,rembg,0.1448,10.61,0.9881,28.83,0.025,0.8884,0.9747,0.7029,0.8981
perfume_fire,fragrance,scene,44,diffusers,graded,1.0,full,square,diffusers-turbo,rembg,0.1448,10.61,0.9891,28.86,0.0223,0.9119,0.9621,0.0052,0.9322
perfume_fire,fragrance,scene,44,diffusers,graded,1.0,full,story,diffusers-turbo,rembg,0.1448,10.61,0.9884,28.58,0.0245,0.9103,0.9608,0.1332,0.9457
perfume_fire,fragrance,scene,44,diffusers,graded,1.0,full,banner,diffusers-turbo,rembg,0.1448,10.61,0.9876,27.98,0.0256,0.8925,0.9608,0.7345,0.8985
perfume_dark,fragrance,scene,42,diffusers,none,0.0,full,square,diffusers-turbo,rembg,1.0,21.25,0.9842,29.03,0.025,0.9984,0.9849,0.8045,0.879
perfume_dark,fragrance,scene,42,diffusers,none,0.0,full,story,diffusers-turbo,rembg,1.0,21.25,0.9824,27.6,0.0279,0.9981,0.9834,0.9091,0.8409
perfume_dark,fragrance,scene,42,diffusers,none,0.0,full,banner,diffusers-turbo,rembg,1.0,21.25,0.9848,29.39,0.0234,0.9985,0.9867,1.0,0.875
perfume_dark,fragrance,scene,42,diffusers,graded,0.25,full,square,diffusers-turbo,rembg,1.0,21.25,0.984,28.96,0.0249,0.9984,0.9916,0.8046,0.8763
perfume_dark,fragrance,scene,42,diffusers,graded,0.25,full,story,diffusers-turbo,rembg,1.0,21.25,0.9822,27.59,0.0278,0.9978,0.9901,0.909,0.8404
perfume_dark,fragrance,scene,42,diffusers,graded,0.25,full,banner,diffusers-turbo,rembg,1.0,21.25,0.9847,29.3,0.0233,0.9983,0.9923,1.0,0.871
perfume_dark,fragrance,scene,42,diffusers,graded,0.5,full,square,diffusers-turbo,rembg,1.0,21.25,0.9834,28.51,0.0252,0.9981,0.99,0.8054,0.8731
perfume_dark,fragrance,scene,42,diffusers,graded,0.5,full,story,diffusers-turbo,rembg,1.0,21.25,0.9816,27.27,0.0281,0.9973,0.9884,0.9094,0.8397
perfume_dark,fragrance,scene,42,diffusers,graded,0.5,full,banner,diffusers-turbo,rembg,1.0,21.25,0.984,28.8,0.0236,0.9981,0.9904,1.0,0.8676
perfume_dark,fragrance,scene,42,diffusers,graded,0.75,full,square,diffusers-turbo,rembg,1.0,21.25,0.9825,27.86,0.0255,0.9979,0.9878,0.8069,0.8698
perfume_dark,fragrance,scene,42,diffusers,graded,0.75,full,story,diffusers-turbo,rembg,1.0,21.25,0.9808,26.79,0.0284,0.9969,0.9869,0.9098,0.8391
perfume_dark,fragrance,scene,42,diffusers,graded,0.75,full,banner,diffusers-turbo,rembg,1.0,21.25,0.9831,28.1,0.0239,0.9978,0.9876,1.0,0.8643
perfume_dark,fragrance,scene,42,diffusers,graded,1.0,full,square,diffusers-turbo,rembg,1.0,21.25,0.9813,27.08,0.026,0.9974,0.9834,0.8073,0.8665
perfume_dark,fragrance,scene,42,diffusers,graded,1.0,full,story,diffusers-turbo,rembg,1.0,21.25,0.9796,26.19,0.0289,0.9966,0.9845,0.9099,0.8385
perfume_dark,fragrance,scene,42,diffusers,graded,1.0,full,banner,diffusers-turbo,rembg,1.0,21.25,0.9819,27.28,0.0244,0.9974,0.9818,1.0,0.861
perfume_dark,fragrance,scene,43,procedural,none,0.0,full,square,procedural,rembg,1.0,21.25,0.9981,43.06,0.0035,1.0,0.9995,0.133,0.9432
perfume_dark,fragrance,scene,43,procedural,none,0.0,full,story,procedural,rembg,1.0,21.25,0.9974,42.97,0.0044,1.0,0.9993,0.1217,0.9556
perfume_dark,fragrance,scene,43,procedural,none,0.0,full,banner,procedural,rembg,1.0,21.25,0.9978,43.4,0.0036,1.0,0.9994,0.5684,0.953
perfume_dark,fragrance,scene,43,procedural,graded,0.25,full,square,procedural,rembg,1.0,21.25,0.998,40.81,0.0035,1.0,0.9986,0.1329,0.9431
perfume_dark,fragrance,scene,43,procedural,graded,0.25,full,story,procedural,rembg,1.0,21.25,0.9973,40.63,0.0044,1.0,0.9983,0.1217,0.9535
perfume_dark,fragrance,scene,43,procedural,graded,0.25,full,banner,procedural,rembg,1.0,21.25,0.9977,40.93,0.0037,1.0,0.9986,0.568,0.9532
perfume_dark,fragrance,scene,43,procedural,graded,0.5,full,square,procedural,rembg,1.0,21.25,0.9973,35.87,0.0038,1.0,0.9948,0.1322,0.9433
perfume_dark,fragrance,scene,43,procedural,graded,0.5,full,story,procedural,rembg,1.0,21.25,0.9966,35.76,0.0048,1.0,0.9944,0.121,0.9519
perfume_dark,fragrance,scene,43,procedural,graded,0.5,full,banner,procedural,rembg,1.0,21.25,0.997,35.87,0.004,1.0,0.9947,0.5664,0.9533
perfume_dark,fragrance,scene,43,procedural,graded,0.75,full,square,procedural,rembg,1.0,21.25,0.9962,32.42,0.0045,1.0,0.988,0.1318,0.9437
perfume_dark,fragrance,scene,43,procedural,graded,0.75,full,story,procedural,rembg,1.0,21.25,0.9954,32.34,0.0055,1.0,0.9875,0.1204,0.9517
perfume_dark,fragrance,scene,43,procedural,graded,0.75,full,banner,procedural,rembg,1.0,21.25,0.9959,32.4,0.0047,1.0,0.9879,0.5654,0.9528
perfume_dark,fragrance,scene,43,procedural,graded,1.0,full,square,procedural,rembg,1.0,21.25,0.9945,29.92,0.0055,1.0,0.9775,0.1316,0.9434
perfume_dark,fragrance,scene,43,procedural,graded,1.0,full,story,procedural,rembg,1.0,21.25,0.9938,29.86,0.0065,1.0,0.9773,0.1201,0.9536
perfume_dark,fragrance,scene,43,procedural,graded,1.0,full,banner,procedural,rembg,1.0,21.25,0.9942,29.9,0.0057,1.0,0.9776,0.5646,0.9521
perfume_dark,fragrance,scene,43,diffusers,none,0.0,full,square,diffusers-turbo,rembg,1.0,21.25,0.9817,26.68,0.0313,0.9974,0.9809,0.5881,0.8803
perfume_dark,fragrance,scene,43,diffusers,none,0.0,full,story,diffusers-turbo,rembg,1.0,21.25,0.9815,26.41,0.0343,0.9971,0.9807,0.8406,0.8885
perfume_dark,fragrance,scene,43,diffusers,none,0.0,full,banner,diffusers-turbo,rembg,1.0,21.25,0.9823,27.05,0.0299,0.9978,0.9827,0.9969,0.878
perfume_dark,fragrance,scene,43,diffusers,graded,0.25,full,square,diffusers-turbo,rembg,1.0,21.25,0.9816,26.51,0.0313,0.9975,0.9794,0.5923,0.8817
perfume_dark,fragrance,scene,43,diffusers,graded,0.25,full,story,diffusers-turbo,rembg,1.0,21.25,0.9814,26.25,0.0342,0.9975,0.979,0.8358,0.8899
perfume_dark,fragrance,scene,43,diffusers,graded,0.25,full,banner,diffusers-turbo,rembg,1.0,21.25,0.9822,26.88,0.0298,0.998,0.981,0.997,0.8783
perfume_dark,fragrance,scene,43,diffusers,graded,0.5,full,square,diffusers-turbo,rembg,1.0,21.25,0.9809,26.02,0.0315,0.9977,0.9666,0.5996,0.8831
perfume_dark,fragrance,scene,43,diffusers,graded,0.5,full,story,diffusers-turbo,rembg,1.0,21.25,0.9806,25.78,0.0344,0.9976,0.9662,0.8276,0.8898
perfume_dark,fragrance,scene,43,diffusers,graded,0.5,full,banner,diffusers-turbo,rembg,1.0,21.25,0.9814,26.36,0.03,0.9981,0.969,0.9975,0.8792
perfume_dark,fragrance,scene,43,diffusers,graded,0.75,full,square,diffusers-turbo,rembg,1.0,21.25,0.9797,25.37,0.032,0.9978,0.9513,0.6057,0.8845
perfume_dark,fragrance,scene,43,diffusers,graded,0.75,full,story,diffusers-turbo,rembg,1.0,21.25,0.9794,25.16,0.0348,0.9977,0.9507,0.8208,0.8917
perfume_dark,fragrance,scene,43,diffusers,graded,0.75,full,banner,diffusers-turbo,rembg,1.0,21.25,0.9802,25.67,0.0305,0.9983,0.9543,0.9977,0.8802
perfume_dark,fragrance,scene,43,diffusers,graded,1.0,full,square,diffusers-turbo,rembg,1.0,21.25,0.978,24.64,0.0328,0.9979,0.9338,0.6109,0.8859
perfume_dark,fragrance,scene,43,diffusers,graded,1.0,full,story,diffusers-turbo,rembg,1.0,21.25,0.9778,24.45,0.0357,0.9978,0.9332,0.8146,0.8928
perfume_dark,fragrance,scene,43,diffusers,graded,1.0,full,banner,diffusers-turbo,rembg,1.0,21.25,0.9786,24.9,0.0314,0.9985,0.9367,0.9979,0.8808
perfume_dark,fragrance,scene,44,procedural,none,0.0,full,square,procedural,rembg,1.0,21.25,0.9985,43.79,0.0028,1.0,0.9996,0.7247,0.9459
perfume_dark,fragrance,scene,44,procedural,none,0.0,full,story,procedural,rembg,1.0,21.25,0.9978,43.74,0.0039,1.0,0.9994,0.0257,0.9493
perfume_dark,fragrance,scene,44,procedural,none,0.0,full,banner,procedural,rembg,1.0,21.25,0.9982,44.05,0.0033,1.0,0.9995,0.0381,0.9528
perfume_dark,fragrance,scene,44,procedural,graded,0.25,full,square,procedural,rembg,1.0,21.25,0.9985,43.4,0.0028,1.0,0.9994,0.7245,0.9455
perfume_dark,fragrance,scene,44,procedural,graded,0.25,full,story,procedural,rembg,1.0,21.25,0.9978,43.25,0.004,1.0,0.9991,0.0256,0.9491
perfume_dark,fragrance,scene,44,procedural,graded,0.25,full,banner,procedural,rembg,1.0,21.25,0.9982,43.56,0.0033,1.0,0.9992,0.0379,0.9521
perfume_dark,fragrance,scene,44,procedural,graded,0.5,full,square,procedural,rembg,1.0,21.25,0.9984,40.15,0.0029,1.0,0.9988,0.724,0.9459
perfume_dark,fragrance,scene,44,procedural,graded,0.5,full,story,procedural,rembg,1.0,21.25,0.9976,39.98,0.0041,1.0,0.9986,0.0253,0.95
perfume_dark,fragrance,scene,44,procedural,graded,0.5,full,banner,procedural,rembg,1.0,21.25,0.998,40.16,0.0034,1.0,0.9987,0.0375,0.9516
perfume_dark,fragrance,scene,44,procedural,graded,0.75,full,square,procedural,rembg,1.0,21.25,0.9979,37.0,0.0032,1.0,0.997,0.7232,0.946
perfume_dark,fragrance,scene,44,procedural,graded,0.75,full,story,procedural,rembg,1.0,21.25,0.9972,36.88,0.0044,1.0,0.9967,0.0249,0.9493
perfume_dark,fragrance,scene,44,procedural,graded,0.75,full,banner,procedural,rembg,1.0,21.25,0.9976,36.98,0.0037,1.0,0.9968,0.037,0.9521
perfume_dark,fragrance,scene,44,procedural,graded,1.0,full,square,procedural,rembg,1.0,21.25,0.9974,34.54,0.0036,1.0,0.9935,0.7222,0.9456
perfume_dark,fragrance,scene,44,procedural,graded,1.0,full,story,procedural,rembg,1.0,21.25,0.9967,34.44,0.0047,1.0,0.9929,0.0246,0.9489
perfume_dark,fragrance,scene,44,procedural,graded,1.0,full,banner,procedural,rembg,1.0,21.25,0.9971,34.51,0.004,1.0,0.9932,0.0365,0.9519
perfume_dark,fragrance,scene,44,diffusers,none,0.0,full,square,diffusers-turbo,rembg,1.0,21.25,0.9836,28.27,0.0271,0.9982,0.9838,0.7354,0.8434
perfume_dark,fragrance,scene,44,diffusers,none,0.0,full,story,diffusers-turbo,rembg,1.0,21.25,0.983,27.94,0.0276,0.9979,0.9833,0.9523,0.8573
perfume_dark,fragrance,scene,44,diffusers,none,0.0,full,banner,diffusers-turbo,rembg,1.0,21.25,0.9818,26.89,0.0305,0.9977,0.9826,0.9903,0.8443
perfume_dark,fragrance,scene,44,diffusers,graded,0.25,full,square,diffusers-turbo,rembg,1.0,21.25,0.9836,28.2,0.0272,0.9983,0.9843,0.741,0.8434
perfume_dark,fragrance,scene,44,diffusers,graded,0.25,full,story,diffusers-turbo,rembg,1.0,21.25,0.983,27.88,0.0276,0.9981,0.9837,0.9541,0.8572
perfume_dark,fragrance,scene,44,diffusers,graded,0.25,full,banner,diffusers-turbo,rembg,1.0,21.25,0.9817,26.84,0.0305,0.9979,0.9829,0.9902,0.8444
perfume_dark,fragrance,scene,44,diffusers,graded,0.5,full,square,diffusers-turbo,rembg,1.0,21.25,0.9834,27.94,0.0272,0.9983,0.9821,0.7499,0.8432
perfume_dark,fragrance,scene,44,diffusers,graded,0.5,full,story,diffusers-turbo,rembg,1.0,21.25,0.9827,27.63,0.0277,0.9982,0.9813,0.957,0.8571
perfume_dark,fragrance,scene,44,diffusers,graded,0.5,full,banner,diffusers-turbo,rembg,1.0,21.25,0.9815,26.63,0.0306,0.9981,0.9806,0.9901,0.8446
perfume_dark,fragrance,scene,44,diffusers,graded,0.75,full,square,diffusers-turbo,rembg,1.0,21.25,0.9829,27.57,0.0274,0.9984,0.9762,0.7598,0.8429
perfume_dark,fragrance,scene,44,diffusers,graded,0.75,full,story,diffusers-turbo,rembg,1.0,21.25,0.9823,27.27,0.028,0.9983,0.9755,0.96,0.8573
perfume_dark,fragrance,scene,44,diffusers,graded,0.75,full,banner,diffusers-turbo,rembg,1.0,21.25,0.9811,26.34,0.0308,0.9982,0.9747,0.9901,0.845
perfume_dark,fragrance,scene,44,diffusers,graded,1.0,full,square,diffusers-turbo,rembg,1.0,21.25,0.9823,27.11,0.0278,0.9986,0.9676,0.768,0.8427
perfume_dark,fragrance,scene,44,diffusers,graded,1.0,full,story,diffusers-turbo,rembg,1.0,21.25,0.9817,26.83,0.0283,0.9983,0.9667,0.9625,0.8575
perfume_dark,fragrance,scene,44,diffusers,graded,1.0,full,banner,diffusers-turbo,rembg,1.0,21.25,0.9805,25.97,0.0311,0.9984,0.9655,0.99,0.8452
earbuds_black,electronics,scene,42,diffusers,none,0.0,full,square,diffusers-turbo,rembg,1.0,60.02,0.9763,28.62,0.0496,0.9745,0.9745,0.9857,0.9052
earbuds_black,electronics,scene,42,diffusers,none,0.0,full,story,diffusers-turbo,rembg,1.0,60.02,0.9745,27.54,0.0536,0.9719,0.9651,0.8845,0.8752
earbuds_black,electronics,scene,42,diffusers,none,0.0,full,banner,diffusers-turbo,rembg,1.0,60.02,0.9771,28.75,0.0489,0.9764,0.9748,0.7543,0.88
earbuds_black,electronics,scene,42,diffusers,graded,0.25,full,square,diffusers-turbo,rembg,1.0,60.02,0.9765,28.68,0.0493,0.9736,0.9948,0.9878,0.906
earbuds_black,electronics,scene,42,diffusers,graded,0.25,full,story,diffusers-turbo,rembg,1.0,60.02,0.9748,27.63,0.0534,0.9709,0.9939,0.8906,0.8761
earbuds_black,electronics,scene,42,diffusers,graded,0.25,full,banner,diffusers-turbo,rembg,1.0,60.02,0.9773,28.81,0.0487,0.9754,0.9944,0.7643,0.8804
earbuds_black,electronics,scene,42,diffusers,graded,0.5,full,square,diffusers-turbo,rembg,1.0,60.02,0.976,28.46,0.0496,0.9729,0.9919,0.9903,0.9064
earbuds_black,electronics,scene,42,diffusers,graded,0.5,full,story,diffusers-turbo,rembg,1.0,60.02,0.9744,27.47,0.0535,0.9704,0.993,0.8975,0.8765
earbuds_black,electronics,scene,42,diffusers,graded,0.5,full,banner,diffusers-turbo,rembg,1.0,60.02,0.9768,28.57,0.049,0.9744,0.9912,0.7764,0.8809
earbuds_black,electronics,scene,42,diffusers,graded,0.75,full,square,diffusers-turbo,rembg,1.0,60.02,0.9754,28.12,0.0498,0.9717,0.9891,0.9924,0.9071
earbuds_black,electronics,scene,42,diffusers,graded,0.75,full,story,diffusers-turbo,rembg,1.0,60.02,0.9739,27.21,0.0537,0.9694,0.9943,0.904,0.8764
earbuds_black,electronics,scene,42,diffusers,graded,0.75,full,banner,diffusers-turbo,rembg,1.0,60.02,0.9761,28.21,0.0492,0.9735,0.9881,0.7877,0.8813
earbuds_black,electronics,scene,42,diffusers,graded,1.0,full,square,diffusers-turbo,rembg,1.0,60.02,0.9747,27.68,0.0501,0.9708,0.9838,0.9941,0.9074
earbuds_black,electronics,scene,42,diffusers,graded,1.0,full,story,diffusers-turbo,rembg,1.0,60.02,0.9732,26.87,0.0539,0.9688,0.99,0.9105,0.8768
earbuds_black,electronics,scene,42,diffusers,graded,1.0,full,banner,diffusers-turbo,rembg,1.0,60.02,0.9754,27.76,0.0494,0.9727,0.9827,0.7984,0.8814
earbuds_black,electronics,scene,43,procedural,none,0.0,full,square,procedural,rembg,1.0,60.02,0.9968,40.44,0.0064,0.9697,0.9998,0.9991,0.9052
earbuds_black,electronics,scene,43,procedural,none,0.0,full,story,procedural,rembg,1.0,60.02,0.9973,41.67,0.0063,0.9768,0.9997,0.8644,0.9465
earbuds_black,electronics,scene,43,procedural,none,0.0,full,banner,procedural,rembg,1.0,60.02,0.9974,41.54,0.0057,0.9765,0.9999,0.6846,0.9429
earbuds_black,electronics,scene,43,procedural,graded,0.25,full,square,procedural,rembg,1.0,60.02,0.9969,40.12,0.0062,0.9713,0.9994,0.9992,0.9056
earbuds_black,electronics,scene,43,procedural,graded,0.25,full,story,procedural,rembg,1.0,60.02,0.9973,40.99,0.0061,0.9786,0.9991,0.8653,0.947
earbuds_black,electronics,scene,43,procedural,graded,0.25,full,banner,procedural,rembg,1.0,60.02,0.9974,40.92,0.0055,0.978,0.9994,0.6858,0.9419
earbuds_black,electronics,scene,43,procedural,graded,0.5,full,square,procedural,rembg,1.0,60.02,0.9965,37.25,0.0063,0.9722,0.99,0.9993,0.9054
earbuds_black,electronics,scene,43,procedural,graded,0.5,full,story,procedural,rembg,1.0,60.02,0.9969,37.54,0.0063,0.9794,0.9923,0.8665,0.9504
earbuds_black,electronics,scene,43,procedural,graded,0.5,full,banner,procedural,rembg,1.0,60.02,0.9971,37.53,0.0057,0.9791,0.9915,0.6869,0.9415
earbuds_black,electronics,scene,43,procedural,graded,0.75,full,square,procedural,rembg,1.0,60.02,0.996,34.33,0.0062,0.9731,0.9816,0.9994,0.9126
earbuds_black,electronics,scene,43,procedural,graded,0.75,full,story,procedural,rembg,1.0,60.02,0.9964,34.41,0.0061,0.9802,0.9843,0.8681,0.9496
earbuds_black,electronics,scene,43,procedural,graded,0.75,full,banner,procedural,rembg,1.0,60.02,0.9965,34.43,0.0056,0.98,0.9829,0.6884,0.94
earbuds_black,electronics,scene,43,procedural,graded,1.0,full,square,procedural,rembg,1.0,60.02,0.995,31.91,0.0067,0.9736,0.9478,0.9995,0.9092
earbuds_black,electronics,scene,43,procedural,graded,1.0,full,story,procedural,rembg,1.0,60.02,0.9952,31.93,0.0066,0.981,0.9542,0.8692,0.9491
earbuds_black,electronics,scene,43,procedural,graded,1.0,full,banner,procedural,rembg,1.0,60.02,0.9954,31.94,0.0061,0.9805,0.952,0.6896,0.9401
earbuds_black,electronics,scene,43,diffusers,none,0.0,full,square,diffusers-turbo,rembg,1.0,60.02,0.9735,26.5,0.0565,0.9691,0.9657,0.9821,0.8627
earbuds_black,electronics,scene,43,diffusers,none,0.0,full,story,diffusers-turbo,rembg,1.0,60.02,0.9727,26.0,0.0617,0.9692,0.9659,0.5059,0.8459
earbuds_black,electronics,scene,43,diffusers,none,0.0,full,banner,diffusers-turbo,rembg,1.0,60.02,0.9747,27.3,0.0554,0.9702,0.9654,0.9909,0.8435
earbuds_black,electronics,scene,43,diffusers,graded,0.25,full,square,diffusers-turbo,rembg,1.0,60.02,0.9732,26.38,0.0567,0.9702,0.9652,0.982,0.8617
earbuds_black,electronics,scene,43,diffusers,graded,0.25,full,story,diffusers-turbo,rembg,1.0,60.02,0.9725,25.9,0.0619,0.9704,0.9654,0.5032,0.8464
earbuds_black,electronics,scene,43,diffusers,graded,0.25,full,banner,diffusers-turbo,rembg,1.0,60.02,0.9745,27.17,0.0556,0.9711,0.965,0.9911,0.8431
earbuds_black,electronics,scene,43,diffusers,graded,0.5,full,square,diffusers-turbo,rembg,1.0,60.02,0.9723,26.06,0.0575,0.9713,0.9235,0.9818,0.8634
earbuds_black,electronics,scene,43,diffusers,graded,0.5,full,story,diffusers-turbo,rembg,1.0,60.02,0.9715,25.6,0.0627,0.9714,0.9237,0.5005,0.8459
earbuds_black,electronics,scene,43,diffusers,graded,0.5,full,banner,diffusers-turbo,rembg,1.0,60.02,0.9735,26.79,0.0564,0.9726,0.9233,0.9913,0.8428
earbuds_black,electronics,scene,43,diffusers,graded,0.75,full,square,diffusers-turbo,rembg,1.0,60.02,0.971,25.59,0.0578,0.9726,0.8865,0.9815,0.862
earbuds_black,electronics,scene,43,diffusers,graded,0.75,full,story,diffusers-turbo,rembg,1.0,60.02,0.9703,25.18,0.063,0.9728,0.8867,0.4989,0.8458
earbuds_black,electronics,scene,43,diffusers,graded,0.75,full,banner,diffusers-turbo,rembg,1.0,60.02,0.9723,26.26,0.0567,0.9732,0.8862,0.9916,0.842
earbuds_black,electronics,scene,43,diffusers,graded,1.0,full,square,diffusers-turbo,rembg,1.0,60.02,0.9694,25.04,0.0589,0.9737,0.8395,0.9813,0.8609
earbuds_black,electronics,scene,43,diffusers,graded,1.0,full,story,diffusers-turbo,rembg,1.0,60.02,0.9686,24.67,0.064,0.9736,0.8397,0.4968,0.8457
earbuds_black,electronics,scene,43,diffusers,graded,1.0,full,banner,diffusers-turbo,rembg,1.0,60.02,0.9706,25.63,0.0578,0.9746,0.8394,0.9918,0.8413
earbuds_black,electronics,scene,44,procedural,none,0.0,full,square,procedural,rembg,1.0,60.02,0.9966,40.23,0.0071,0.9738,0.9998,0.9702,0.9012
earbuds_black,electronics,scene,44,procedural,none,0.0,full,story,procedural,rembg,1.0,60.02,0.9971,41.42,0.0074,0.9821,0.9997,0.494,0.9585
earbuds_black,electronics,scene,44,procedural,none,0.0,full,banner,procedural,rembg,1.0,60.02,0.9972,41.0,0.0064,0.9788,0.9999,0.3963,0.9353
earbuds_black,electronics,scene,44,procedural,graded,0.25,full,square,procedural,rembg,1.0,60.02,0.9967,40.45,0.007,0.9751,0.9998,0.9692,0.9028
earbuds_black,electronics,scene,44,procedural,graded,0.25,full,story,procedural,rembg,1.0,60.02,0.9972,41.56,0.0073,0.9833,0.9997,0.4965,0.9587
earbuds_black,electronics,scene,44,procedural,graded,0.25,full,banner,procedural,rembg,1.0,60.02,0.9973,41.18,0.0063,0.9803,0.9999,0.3939,0.9337
earbuds_black,electronics,scene,44,procedural,graded,0.5,full,square,procedural,rembg,1.0,60.02,0.9967,39.62,0.007,0.9762,0.9992,0.9681,0.9091
earbuds_black,electronics,scene,44,procedural,graded,0.5,full,story,procedural,rembg,1.0,60.02,0.9972,40.38,0.0074,0.9841,0.999,0.4998,0.9578
earbuds_black,electronics,scene,44,procedural,graded,0.5,full,banner,procedural,rembg,1.0,60.02,0.9972,40.15,0.0064,0.9819,0.9993,0.3908,0.9318
earbuds_black,electronics,scene,44,procedural,graded,0.75,full,square,procedural,rembg,1.0,60.02,0.9965,37.96,0.0073,0.9769,0.9951,0.967,0.9112
earbuds_black,electronics,scene,44,procedural,graded,0.75,full,story,procedural,rembg,1.0,60.02,0.9969,38.38,0.0076,0.985,0.9963,0.5027,0.9573
earbuds_black,electronics,scene,44,procedural,graded,0.75,full,banner,procedural,rembg,1.0,60.02,0.997,38.26,0.0066,0.9818,0.9956,0.3881,0.9316
earbuds_black,electronics,scene,44,procedural,graded,1.0,full,square,procedural,rembg,1.0,60.02,0.9962,36.18,0.0072,0.9777,0.9862,0.9659,0.915
earbuds_black,electronics,scene,44,procedural,graded,1.0,full,story,procedural,rembg,1.0,60.02,0.9966,36.41,0.0075,0.9853,0.9888,0.5057,0.9563
