product,category,stratum,seed,backend,relight_mode,relight_strength,ablation,format,provider,extraction_method,extraction_quality,boundary_contrast,ssim,psnr_db,lpips,edge_retention,hist_correlation,lighting_coherence,palette_consistency
flask_green,drinkware,scene,43,diffusers,none,0.0,naive,banner,diffusers-turbo,rembg,1.0,28.28,0.9702,28.01,0.0636,0.968,0.9777,0.0009,0.9124
flask_green,drinkware,scene,44,procedural,none,0.0,full,square,procedural,rembg,1.0,28.28,0.9962,43.8,0.0054,0.9974,0.9992,0.356,0.9116
flask_green,drinkware,scene,44,procedural,none,0.0,full,story,procedural,rembg,1.0,28.28,0.9953,43.77,0.0066,0.9969,0.9981,0.1528,0.9217
flask_green,drinkware,scene,44,procedural,none,0.0,full,banner,procedural,rembg,1.0,28.28,0.9964,43.88,0.0052,0.9982,0.9991,0.1557,0.9175
flask_green,drinkware,scene,44,procedural,none,0.0,no_shadow,square,procedural,rembg,1.0,28.28,0.9962,43.8,0.0054,0.9974,0.9992,0.352,0.9123
flask_green,drinkware,scene,44,procedural,none,0.0,no_shadow,story,procedural,rembg,1.0,28.28,0.9953,43.77,0.0066,0.9969,0.9981,0.1433,0.9218
flask_green,drinkware,scene,44,procedural,none,0.0,no_shadow,banner,procedural,rembg,1.0,28.28,0.9964,43.88,0.0052,0.9982,0.9991,0.1523,0.9177
flask_green,drinkware,scene,44,procedural,none,0.0,no_rim,square,procedural,rembg,1.0,28.28,0.9961,43.8,0.0053,0.9981,0.9992,0.356,0.9119
flask_green,drinkware,scene,44,procedural,none,0.0,no_rim,story,procedural,rembg,1.0,28.28,0.9953,43.77,0.0064,0.9974,0.9981,0.1528,0.9217
flask_green,drinkware,scene,44,procedural,none,0.0,no_rim,banner,procedural,rembg,1.0,28.28,0.9963,43.88,0.0051,0.9984,0.9991,0.1557,0.9175
flask_green,drinkware,scene,44,procedural,none,0.0,no_brand,square,procedural,rembg,1.0,28.28,0.9758,31.41,0.0435,0.9735,0.9877,0.6675,0.915
flask_green,drinkware,scene,44,procedural,none,0.0,no_brand,story,procedural,rembg,1.0,28.28,0.9751,31.03,0.0452,0.9735,0.9873,0.4944,0.8942
flask_green,drinkware,scene,44,procedural,none,0.0,no_brand,banner,procedural,rembg,1.0,28.28,0.9774,32.2,0.0385,0.9767,0.9878,0.0153,0.9421
flask_green,drinkware,scene,44,procedural,none,0.0,no_coord,square,procedural,rembg,1.0,28.28,0.9969,44.79,0.0044,0.9971,0.9994,0.6774,0.9164
flask_green,drinkware,scene,44,procedural,none,0.0,no_coord,story,procedural,rembg,1.0,28.28,0.9959,44.52,0.0058,0.9967,0.9985,0.9019,0.9218
flask_green,drinkware,scene,44,procedural,none,0.0,no_coord,banner,procedural,rembg,1.0,28.28,0.9957,44.33,0.006,0.9968,0.9983,0.5533,0.9198
flask_green,drinkware,scene,44,procedural,none,0.0,naive,square,procedural,rembg,1.0,28.28,0.9769,31.41,0.0456,0.9711,0.9877,0.5282,0.9129
flask_green,drinkware,scene,44,procedural,none,0.0,naive,story,procedural,rembg,1.0,28.28,0.9762,31.03,0.0473,0.9708,0.9873,0.5447,0.8926
flask_green,drinkware,scene,44,procedural,none,0.0,naive,banner,procedural,rembg,1.0,28.28,0.9784,32.2,0.0399,0.974,0.9878,0.0017,0.9401
flask_green,drinkware,scene,44,diffusers,none,0.0,full,square,diffusers-turbo,rembg,1.0,28.28,0.9676,27.39,0.0645,0.9636,0.9774,0.1372,0.8988
flask_green,drinkware,scene,44,diffusers,none,0.0,full,story,diffusers-turbo,rembg,1.0,28.28,0.9669,27.16,0.0717,0.9622,0.9769,0.1689,0.9321
flask_green,drinkware,scene,44,diffusers,none,0.0,full,banner,diffusers-turbo,rembg,1.0,28.28,0.9671,27.16,0.067,0.9617,0.9773,0.2539,0.8619
flask_green,drinkware,scene,44,diffusers,none,0.0,no_shadow,square,diffusers-turbo,rembg,1.0,28.28,0.9676,27.39,0.0645,0.9636,0.9774,0.279,0.8975
flask_green,drinkware,scene,44,diffusers,none,0.0,no_shadow,story,diffusers-turbo,rembg,1.0,28.28,0.9669,27.16,0.0717,0.9622,0.9769,0.1034,0.9279
flask_green,drinkware,scene,44,diffusers,none,0.0,no_shadow,banner,diffusers-turbo,rembg,1.0,28.28,0.9671,27.16,0.067,0.9617,0.9773,0.2595,0.8633
flask_green,drinkware,scene,44,diffusers,none,0.0,no_rim,square,diffusers-turbo,rembg,1.0,28.28,0.969,27.39,0.0673,0.965,0.9774,0.1372,0.8986
flask_green,drinkware,scene,44,diffusers,none,0.0,no_rim,story,diffusers-turbo,rembg,1.0,28.28,0.9683,27.16,0.0753,0.9646,0.9769,0.1689,0.9326
flask_green,drinkware,scene,44,diffusers,none,0.0,no_rim,banner,diffusers-turbo,rembg,1.0,28.28,0.9686,27.16,0.0705,0.965,0.9773,0.2539,0.8617
flask_green,drinkware,scene,44,diffusers,none,0.0,no_brand,square,diffusers-turbo,rembg,1.0,28.28,0.9668,27.08,0.0706,0.9615,0.9771,0.9112,0.9077
flask_green,drinkware,scene,44,diffusers,none,0.0,no_brand,story,diffusers-turbo,rembg,1.0,28.28,0.9667,27.07,0.0743,0.9621,0.9769,0.1069,0.9208
flask_green,drinkware,scene,44,diffusers,none,0.0,no_brand,banner,diffusers-turbo,rembg,1.0,28.28,0.9684,27.69,0.0623,0.9618,0.9782,0.1591,0.8853
flask_green,drinkware,scene,44,diffusers,none,0.0,no_coord,square,diffusers-turbo,rembg,1.0,28.28,0.9639,25.85,0.0821,0.9618,0.9753,0.0113,0.8622
flask_green,drinkware,scene,44,diffusers,none,0.0,no_coord,story,diffusers-turbo,rembg,1.0,28.28,0.9631,25.55,0.0848,0.9614,0.9749,0.3739,0.8354
flask_green,drinkware,scene,44,diffusers,none,0.0,no_coord,banner,diffusers-turbo,rembg,1.0,28.28,0.9644,26.05,0.0804,0.9608,0.9758,0.3808,0.8417
flask_green,drinkware,scene,44,diffusers,none,0.0,naive,square,diffusers-turbo,rembg,1.0,28.28,0.9653,25.78,0.0878,0.9652,0.9753,0.2887,0.8848
flask_green,drinkware,scene,44,diffusers,none,0.0,naive,story,diffusers-turbo,rembg,1.0,28.28,0.9647,25.54,0.0903,0.9651,0.9748,0.2506,0.8392
flask_green,drinkware,scene,44,diffusers,none,0.0,naive,banner,diffusers-turbo,rembg,1.0,28.28,0.9665,26.26,0.0821,0.9642,0.976,0.1687,0.848
flask_northland,drinkware,scene,42,procedural,none,0.0,full,square,procedural,rembg,1.0,26.41,0.9979,45.69,0.0048,0.9518,1.0,0.0201,0.9675
flask_northland,drinkware,scene,42,procedural,none,0.0,full,story,procedural,rembg,1.0,26.41,0.9973,44.8,0.007,0.94,0.9999,0.0051,0.9515
flask_northland,drinkware,scene,42,procedural,none,0.0,full,banner,procedural,rembg,1.0,26.41,0.9987,47.32,0.0029,0.9704,1.0,0.0319,0.9688
flask_northland,drinkware,scene,42,procedural,none,0.0,no_shadow,square,procedural,rembg,1.0,26.41,0.9979,45.69,0.0048,0.9518,1.0,0.062,0.9614
flask_northland,drinkware,scene,42,procedural,none,0.0,no_shadow,story,procedural,rembg,1.0,26.41,0.9973,44.8,0.007,0.94,0.9999,0.0092,0.9534
flask_northland,drinkware,scene,42,procedural,none,0.0,no_shadow,banner,procedural,rembg,1.0,26.41,0.9987,47.32,0.0029,0.9704,1.0,0.041,0.9571
flask_northland,drinkware,scene,42,procedural,none,0.0,no_rim,square,procedural,rembg,1.0,26.41,0.998,45.69,0.0082,0.9326,1.0,0.0201,0.967
flask_northland,drinkware,scene,42,procedural,none,0.0,no_rim,story,procedural,rembg,1.0,26.41,0.9974,44.8,0.0109,0.921,0.9999,0.0051,0.9521
flask_northland,drinkware,scene,42,procedural,none,0.0,no_rim,banner,procedural,rembg,1.0,26.41,0.9988,47.32,0.0043,0.9531,1.0,0.0319,0.9688
flask_northland,drinkware,scene,42,procedural,none,0.0,no_brand,square,procedural,rembg,1.0,26.41,0.9982,46.86,0.0052,0.9524,0.9999,0.0157,0.9772
flask_northland,drinkware,scene,42,procedural,none,0.0,no_brand,story,procedural,rembg,1.0,26.41,0.9979,46.21,0.0063,0.9462,0.9999,0.0341,0.9613
flask_northland,drinkware,scene,42,procedural,none,0.0,no_brand,banner,procedural,rembg,1.0,26.41,0.9988,48.26,0.0035,0.9645,1.0,0.0696,0.9722
flask_northland,drinkware,scene,42,procedural,none,0.0,no_coord,square,procedural,rembg,1.0,26.41,0.9978,45.52,0.0048,0.9552,1.0,0.0871,0.9681
flask_northland,drinkware,scene,42,procedural,none,0.0,no_coord,story,procedural,rembg,1.0,26.41,0.9973,44.83,0.0072,0.9398,0.9999,0.0777,0.9518
flask_northland,drinkware,scene,42,procedural,none,0.0,no_coord,banner,procedural,rembg,1.0,26.41,0.9984,46.87,0.0038,0.9616,1.0,0.001,0.9657
flask_northland,drinkware,scene,42,procedural,none,0.0,naive,square,procedural,rembg,1.0,26.41,0.9983,46.86,0.0072,0.9338,0.9999,0.8584,0.9692
flask_northland,drinkware,scene,42,procedural,none,0.0,naive,story,procedural,rembg,1.0,26.41,0.998,46.21,0.0085,0.9271,0.9999,0.1804,0.9653
flask_northland,drinkware,scene,42,procedural,none,0.0,naive,banner,procedural,rembg,1.0,26.41,0.9988,48.26,0.0046,0.9489,1.0,0.1196,0.9645
flask_northland,drinkware,scene,42,diffusers,none,0.0,full,square,diffusers-turbo,rembg,1.0,26.41,0.99,37.85,0.0197,0.8448,0.9999,0.0589,0.9268
flask_northland,drinkware,scene,42,diffusers,none,0.0,full,story,diffusers-turbo,rembg,1.0,26.41,0.9895,37.39,0.0208,0.8446,0.9999,0.276,0.9073
flask_northland,drinkware,scene,42,diffusers,none,0.0,full,banner,diffusers-turbo,rembg,1.0,26.41,0.9953,41.61,0.0092,0.9193,0.9999,0.0386,0.9315
flask_northland,drinkware,scene,42,diffusers,none,0.0,no_shadow,square,diffusers-turbo,rembg,1.0,26.41,0.99,37.85,0.0197,0.8448,0.9999,0.136,0.9225
flask_northland,drinkware,scene,42,diffusers,none,0.0,no_shadow,story,diffusers-turbo,rembg,1.0,26.41,0.9895,37.39,0.0208,0.8446,0.9999,0.5283,0.9057
flask_northland,drinkware,scene,42,diffusers,none,0.0,no_shadow,banner,diffusers-turbo,rembg,1.0,26.41,0.9953,41.61,0.0092,0.9193,0.9999,0.05,0.9258
flask_northland,drinkware,scene,42,diffusers,none,0.0,no_rim,square,diffusers-turbo,rembg,1.0,26.41,0.9911,37.85,0.0262,0.8308,0.9999,0.0589,0.9267
flask_northland,drinkware,scene,42,diffusers,none,0.0,no_rim,story,diffusers-turbo,rembg,1.0,26.41,0.9905,37.39,0.0273,0.8278,0.9999,0.276,0.9072
flask_northland,drinkware,scene,42,diffusers,none,0.0,no_rim,banner,diffusers-turbo,rembg,1.0,26.41,0.9956,41.61,0.0124,0.9009,0.9999,0.0386,0.9315
flask_northland,drinkware,scene,42,diffusers,none,0.0,no_brand,square,diffusers-turbo,rembg,1.0,26.41,0.9891,37.5,0.0225,0.8218,0.9999,0.0273,0.9204
flask_northland,drinkware,scene,42,diffusers,none,0.0,no_brand,story,diffusers-turbo,rembg,1.0,26.41,0.9894,37.47,0.0231,0.8329,0.9998,0.0003,0.9235
flask_northland,drinkware,scene,42,diffusers,none,0.0,no_brand,banner,diffusers-turbo,rembg,1.0,26.41,0.9936,40.19,0.014,0.8913,0.9999,0.0609,0.9107
flask_northland,drinkware,scene,42,diffusers,none,0.0,no_coord,square,diffusers-turbo,rembg,1.0,26.41,0.9829,34.89,0.0318,0.759,0.9998,0.1503,0.9178
flask_northland,drinkware,scene,42,diffusers,none,0.0,no_coord,story,diffusers-turbo,rembg,1.0,26.41,0.9821,34.51,0.0324,0.7543,0.9997,0.0432,0.9093
flask_northland,drinkware,scene,42,diffusers,none,0.0,no_coord,banner,diffusers-turbo,rembg,1.0,26.41,0.9884,36.93,0.0238,0.8259,0.9999,0.0517,0.9169
flask_northland,drinkware,scene,42,diffusers,none,0.0,naive,square,diffusers-turbo,rembg,1.0,26.41,0.9835,34.18,0.0483,0.7368,0.9998,0.3126,0.9154
flask_northland,drinkware,scene,42,diffusers,none,0.0,naive,story,diffusers-turbo,rembg,1.0,26.41,0.9842,34.39,0.0456,0.7449,0.9998,0.0549,0.9058
flask_northland,drinkware,scene,42,diffusers,none,0.0,naive,banner,diffusers-turbo,rembg,1.0,26.41,0.9871,35.74,0.039,0.7763,0.9998,0.0766,0.8946
flask_northland,drinkware,scene,43,procedural,none,0.0,full,square,procedural,rembg,1.0,26.41,0.9979,45.51,0.0045,0.9533,1.0,0.1543,0.9652
flask_northland,drinkware,scene,43,procedural,none,0.0,full,story,procedural,rembg,1.0,26.41,0.9974,44.9,0.0072,0.9392,0.9999,0.1352,0.9547
flask_northland,drinkware,scene,43,procedural,none,0.0,full,banner,procedural,rembg,1.0,26.41,0.9985,46.89,0.0039,0.9606,1.0,0.0011,0.9588
flask_northland,drinkware,scene,43,procedural,none,0.0,no_shadow,square,procedural,rembg,1.0,26.41,0.9979,45.51,0.0046,0.9514,1.0,0.1393,0.959
flask_northland,drinkware,scene,43,procedural,none,0.0,no_shadow,story,procedural,rembg,1.0,26.41,0.9974,44.83,0.0073,0.9364,0.9999,0.1265,0.9511
flask_northland,drinkware,scene,43,procedural,none,0.0,no_shadow,banner,procedural,rembg,1.0,26.41,0.9985,46.88,0.004,0.9584,1.0,0.0001,0.9545
flask_northland,drinkware,scene,43,procedural,none,0.0,no_rim,square,procedural,rembg,1.0,26.41,0.9979,45.51,0.0077,0.9391,1.0,0.1543,0.9657
flask_northland,drinkware,scene,43,procedural,none,0.0,no_rim,story,procedural,rembg,1.0,26.41,0.9974,44.9,0.0108,0.925,0.9999,0.1352,0.9547
flask_northland,drinkware,scene,43,procedural,none,0.0,no_rim,banner,procedural,rembg,1.0,26.41,0.9984,46.89,0.0059,0.9446,1.0,0.0011,0.9588
flask_northland,drinkware,scene,43,procedural,none,0.0,no_brand,square,procedural,rembg,1.0,26.41,0.9983,46.94,0.0049,0.9536,1.0,0.3451,0.9724
flask_northland,drinkware,scene,43,procedural,none,0.0,no_brand,story,procedural,rembg,1.0,26.41,0.998,46.34,0.0063,0.947,0.9999,0.1842,0.9288
flask_northland,drinkware,scene,43,procedural,none,0.0,no_brand,banner,procedural,rembg,1.0,26.41,0.9988,48.32,0.0037,0.9654,1.0,0.0686,0.968
flask_northland,drinkware,scene,43,procedural,none,0.0,no_coord,square,procedural,rembg,1.0,26.41,0.9979,45.46,0.0047,0.9529,1.0,0.0139,0.965
flask_northland,drinkware,scene,43,procedural,none,0.0,no_coord,story,procedural,rembg,1.0,26.41,0.9974,44.8,0.0074,0.9389,0.9999,0.0134,0.9548
flask_northland,drinkware,scene,43,procedural,none,0.0,no_coord,banner,procedural,rembg,1.0,26.41,0.9986,47.11,0.0033,0.9671,1.0,0.0041,0.9599
flask_northland,drinkware,scene,43,procedural,none,0.0,naive,square,procedural,rembg,1.0,26.41,0.9983,46.87,0.0071,0.9346,0.9999,0.8908,0.9674
flask_northland,drinkware,scene,43,procedural,none,0.0,naive,story,procedural,rembg,1.0,26.41,0.998,46.21,0.0084,0.9273,0.9999,0.18,0.9339
flask_northland,drinkware,scene,43,procedural,none,0.0,naive,banner,procedural,rembg,1.0,26.41,0.9988,48.25,0.0046,0.9488,1.0,0.1266,0.9632
flask_northland,drinkware,scene,43,diffusers,none,0.0,full,square,diffusers-turbo,rembg,1.0,26.41,0.9839,34.91,0.0346,0.7649,0.9998,0.1293,0.9108
flask_northland,drinkware,scene,43,diffusers,none,0.0,full,story,diffusers-turbo,rembg,1.0,26.41,0.9825,34.46,0.0384,0.7452,0.9998,0.1345,0.9101
flask_northland,drinkware,scene,43,diffusers,none,0.0,full,banner,diffusers-turbo,rembg,1.0,26.41,0.986,35.54,0.0313,0.7803,0.9999,0.0004,0.9081
flask_northland,drinkware,scene,43,diffusers,none,0.0,no_shadow,square,diffusers-turbo,rembg,1.0,26.41,0.9841,34.84,0.0349,0.7635,0.9998,0.7432,0.9116
flask_northland,drinkware,scene,43,diffusers,none,0.0,no_shadow,story,diffusers-turbo,rembg,1.0,26.41,0.9828,34.39,0.0384,0.7447,0.9998,0.2506,0.908
flask_northland,drinkware,scene,43,diffusers,none,0.0,no_shadow,banner,diffusers-turbo,rembg,1.0,26.41,0.9861,35.48,0.0316,0.7785,0.9999,0.0006,0.9049
flask_northland,drinkware,scene,43,diffusers,none,0.0,no_rim,square,diffusers-turbo,rembg,1.0,26.41,0.9855,34.91,0.0411,0.765,0.9998,0.1293,0.9107
flask_northland,drinkware,scene,43,diffusers,none,0.0,no_rim,story,diffusers-turbo,rembg,1.0,26.41,0.9841,34.46,0.0445,0.7452,0.9998,0.1345,0.9101
flask_northland,drinkware,scene,43,diffusers,none,0.0,no_rim,banner,diffusers-turbo,rembg,1.0,26.41,0.9871,35.54,0.0365,0.7802,0.9999,0.0004,0.9081
flask_northland,drinkware,scene,43,diffusers,none,0.0,no_brand,square,diffusers-turbo,rembg,1.0,26.41,0.9821,34.49,0.0392,0.749,0.9998,0.3941,0.9155
flask_northland,drinkware,scene,43,diffusers,none,0.0,no_brand,story,diffusers-turbo,rembg,1.0,26.41,0.9796,33.54,0.046,0.7194,0.9998,0.0302,0.9032
flask_northland,drinkware,scene,43,diffusers,none,0.0,no_brand,banner,diffusers-turbo,rembg,1.0,26.41,0.9833,34.88,0.0372,0.7588,0.9998,0.0006,0.8936
flask_northland,drinkware,scene,43,diffusers,none,0.0,no_coord,square,diffusers-turbo,rembg,1.0,26.41,0.9901,37.57,0.0177,0.8409,0.9999,0.1768,0.918
flask_northland,drinkware,scene,43,diffusers,none,0.0,no_coord,story,diffusers-turbo,rembg,1.0,26.41,0.989,37.08,0.0243,0.8242,0.9999,0.1487,0.9113
flask_northland,drinkware,scene,43,diffusers,none,0.0,no_coord,banner,diffusers-turbo,rembg,1.0,26.41,0.9918,38.25,0.0189,0.8626,0.9999,0.0021,0.9267
flask_northland,drinkware,scene,43,diffusers,none,0.0,naive,square,diffusers-turbo,rembg,1.0,26.41,0.9894,36.78,0.0297,0.802,0.9999,0.7978,0.9159
flask_northland,drinkware,scene,43,diffusers,none,0.0,naive,story,diffusers-turbo,rembg,1.0,26.41,0.987,35.7,0.0383,0.7761,0.9998,0.0527,0.927
flask_northland,drinkware,scene,43,diffusers,none,0.0,naive,banner,diffusers-turbo,rembg,1.0,26.41,0.9915,38.16,0.028,0.8346,0.9999,0.0814,0.9297
flask_northland,drinkware,scene,44,procedural,none,0.0,full,square,procedural,rembg,1.0,26.41,0.9979,45.45,0.0044,0.9554,1.0,0.0038,0.9649
flask_northland,drinkware,scene,44,procedural,none,0.0,full,story,procedural,rembg,1.0,26.41,0.9974,44.72,0.0067,0.9424,0.9999,0.01,0.9548
flask_northland,drinkware,scene,44,procedural,none,0.0,full,banner,procedural,rembg,1.0,26.41,0.9986,47.12,0.0031,0.9688,1.0,0.0075,0.9596
flask_northland,drinkware,scene,44,procedural,none,0.0,no_shadow,square,procedural,rembg,1.0,26.41,0.9979,45.45,0.0044,0.9554,1.0,0.0054,0.9596
flask_northland,drinkware,scene,44,procedural,none,0.0,no_shadow,story,procedural,rembg,1.0,26.41,0.9974,44.72,0.0067,0.9424,0.9999,0.0046,0.9517
flask_northland,drinkware,scene,44,procedural,none,0.0,no_shadow,banner,procedural,rembg,1.0,26.41,0.9986,47.12,0.0031,0.9688,1.0,0.0124,0.9551
flask_northland,drinkware,scene,44,procedural,none,0.0,no_rim,square,procedural,rembg,1.0,26.41,0.9979,45.45,0.0081,0.9351,1.0,0.0038,0.9638
flask_northland,drinkware,scene,44,procedural,none,0.0,no_rim,story,procedural,rembg,1.0,26.41,0.9974,44.72,0.0109,0.9212,0.9999,0.01,0.9544
flask_northland,drinkware,scene,44,procedural,none,0.0,no_rim,banner,procedural,rembg,1.0,26.41,0.9986,47.12,0.005,0.9496,1.0,0.0075,0.96
flask_northland,drinkware,scene,44,procedural,none,0.0,no_brand,square,procedural,rembg,1.0,26.41,0.9983,46.86,0.0049,0.956,0.9999,0.0221,0.973
flask_northland,drinkware,scene,44,procedural,none,0.0,no_brand,story,procedural,rembg,1.0,26.41,0.998,46.21,0.006,0.9493,0.9999,0.1159,0.9285
flask_northland,drinkware,scene,44,procedural,none,0.0,no_brand,banner,procedural,rembg,1.0,26.41,0.9988,48.26,0.0037,0.9663,1.0,0.0647,0.9668
flask_northland,drinkware,scene,44,procedural,none,0.0,no_coord,square,procedural,rembg,1.0,26.41,0.9979,45.7,0.0049,0.9562,1.0,0.4728,0.962
flask_northland,drinkware,scene,44,procedural,none,0.0,no_coord,story,procedural,rembg,1.0,26.41,0.9974,44.92,0.0071,0.9411,0.9999,0.4392,0.9537
flask_northland,drinkware,scene,44,procedural,none,0.0,no_coord,banner,procedural,rembg,1.0,26.41,0.9981,46.17,0.0052,0.9536,0.9999,0.0004,0.9594
flask_northland,drinkware,scene,44,procedural,none,0.0,naive,square,procedural,rembg,1.0,26.41,0.9983,46.86,0.0072,0.9341,0.9999,0.8213,0.9675
flask_northland,drinkware,scene,44,procedural,none,0.0,naive,story,procedural,rembg,1.0,26.41,0.998,46.21,0.0084,0.9272,0.9999,0.1797,0.9398
flask_northland,drinkware,scene,44,procedural,none,0.0,naive,banner,procedural,rembg,1.0,26.41,0.9988,48.26,0.0046,0.9493,1.0,0.1196,0.9629
flask_northland,drinkware,scene,44,diffusers,none,0.0,full,square,diffusers-turbo,rembg,1.0,26.41,0.9899,37.56,0.0204,0.8376,0.9999,0.1287,0.9291
flask_northland,drinkware,scene,44,diffusers,none,0.0,full,story,diffusers-turbo,rembg,1.0,26.41,0.9894,37.49,0.0242,0.8323,0.9998,0.0191,0.9363
flask_northland,drinkware,scene,44,diffusers,none,0.0,full,banner,diffusers-turbo,rembg,1.0,26.41,0.9887,37.11,0.0205,0.8194,0.9999,0.0467,0.9105
flask_northland,drinkware,scene,44,diffusers,none,0.0,no_shadow,square,diffusers-turbo,rembg,1.0,26.41,0.9899,37.56,0.0204,0.8376,0.9999,0.4729,0.9272
flask_northland,drinkware,scene,44,diffusers,none,0.0,no_shadow,story,diffusers-turbo,rembg,1.0,26.41,0.9894,37.49,0.0242,0.8323,0.9998,0.006,0.9361
flask_northland,drinkware,scene,44,diffusers,none,0.0,no_shadow,banner,diffusers-turbo,rembg,1.0,26.41,0.9887,37.11,0.0205,0.8194,0.9999,0.0916,0.9116
flask_northland,drinkware,scene,44,diffusers,none,0.0,no_rim,square,diffusers-turbo,rembg,1.0,26.41,0.9908,37.56,0.0265,0.8274,0.9999,0.1287,0.929
flask_northland,drinkware,scene,44,diffusers,none,0.0,no_rim,story,diffusers-turbo,rembg,1.0,26.41,0.9902,37.49,0.0316,0.8235,0.9998,0.0191,0.9363
flask_northland,drinkware,scene,44,diffusers,none,0.0,no_rim,banner,diffusers-turbo,rembg,1.0,26.41,0.9901,37.11,0.0277,0.8126,0.9999,0.0467,0.9105
flask_northland,drinkware,scene,44,diffusers,none,0.0,no_brand,square,diffusers-turbo,rembg,1.0,26.41,0.9875,36.52,0.026,0.7977,0.9999,0.1855,0.9364
flask_northland,drinkware,scene,44,diffusers,none,0.0,no_brand,story,diffusers-turbo,rembg,1.0,26.41,0.9873,36.52,0.0294,0.7912,0.9998,0.0027,0.9358
flask_northland,drinkware,scene,44,diffusers,none,0.0,no_brand,banner,diffusers-turbo,rembg,1.0,26.41,0.9884,36.95,0.0208,0.8112,0.9999,0.0003,0.9052
flask_northland,drinkware,scene,44,diffusers,none,0.0,no_coord,square,diffusers-turbo,rembg,1.0,26.41,0.9843,35.17,0.0317,0.7633,0.9998,0.2728,0.9218
flask_northland,drinkware,scene,44,diffusers,none,0.0,no_coord,story,diffusers-turbo,rembg,1.0,26.41,0.9831,34.81,0.0333,0.7551,0.9998,0.1016,0.9048
flask_northland,drinkware,scene,44,diffusers,none,0.0,no_coord,banner,diffusers-turbo,rembg,1.0,26.41,0.9827,34.78,0.0314,0.7629,0.9998,0.1093,0.9039
flask_northland,drinkware,scene,44,diffusers,none,0.0,naive,square,diffusers-turbo,rembg,1.0,26.41,0.9836,34.2,0.0476,0.7393,0.9998,0.5806,0.916
flask_northland,drinkware,scene,44,diffusers,none,0.0,naive,story,diffusers-turbo,rembg,1.0,26.41,0.9825,33.74,0.0511,0.7294,0.9998,0.0196,0.8967
flask_northland,drinkware,scene,44,diffusers,none,0.0,naive,banner,diffusers-turbo,rembg,1.0,26.41,0.985,34.71,0.0431,0.7576,0.9998,0.0016,0.8968
candle_pink,homeware,scene,42,procedural,none,0.0,full,square,procedural,rembg,1.0,20.44,0.9875,37.7,0.0263,0.907,0.9996,0.788,0.9381
candle_pink,homeware,scene,42,procedural,none,0.0,full,story,procedural,rembg,1.0,20.44,0.9866,37.25,0.0289,0.9007,0.9996,0.8199,0.955
candle_pink,homeware,scene,42,procedural,none,0.0,full,banner,procedural,rembg,1.0,20.44,0.9921,40.73,0.0187,0.9205,0.9998,0.8076,0.9599
candle_pink,homeware,scene,42,procedural,none,0.0,no_shadow,square,procedural,rembg,1.0,20.44,0.9875,37.69,0.0263,0.907,0.9996,0.8299,0.9513
candle_pink,homeware,scene,42,procedural,none,0.0,no_shadow,story,procedural,rembg,1.0,20.44,0.9866,37.25,0.0289,0.9007,0.9996,0.8492,0.9544
candle_pink,homeware,scene,42,procedural,none,0.0,no_shadow,banner,procedural,rembg,1.0,20.44,0.9921,40.72,0.0187,0.9205,0.9998,0.8175,0.9499
candle_pink,homeware,scene,42,procedural,none,0.0,no_rim,square,procedural,rembg,1.0,20.44,0.9893,37.7,0.0343,0.9065,0.9996,0.788,0.9383
candle_pink,homeware,scene,42,procedural,none,0.0,no_rim,story,procedural,rembg,1.0,20.44,0.9883,37.25,0.0367,0.9004,0.9996,0.8199,0.955
candle_pink,homeware,scene,42,procedural,none,0.0,no_rim,banner,procedural,rembg,1.0,20.44,0.993,40.73,0.0223,0.9107,0.9998,0.8076,0.96
candle_pink,homeware,scene,42,procedural,none,0.0,no_brand,square,procedural,rembg,1.0,20.44,0.9906,40.09,0.0186,0.9152,0.9996,0.488,0.9124
candle_pink,homeware,scene,42,procedural,none,0.0,no_brand,story,procedural,rembg,1.0,20.44,0.9901,39.7,0.0197,0.9123,0.9996,0.4496,0.8759
candle_pink,homeware,scene,42,procedural,none,0.0,no_brand,banner,procedural,rembg,1.0,20.44,0.9921,41.33,0.0157,0.9185,0.9998,0.9213,0.894
candle_pink,homeware,scene,42,procedural,none,0.0,no_coord,square,procedural,rembg,1.0,20.44,0.9879,37.81,0.0258,0.9162,0.9995,0.3987,0.9338
candle_pink,homeware,scene,42,procedural,none,0.0,no_coord,story,procedural,rembg,1.0,20.44,0.987,37.36,0.0288,0.9105,0.9996,0.4319,0.9512
candle_pink,homeware,scene,42,procedural,none,0.0,no_coord,banner,procedural,rembg,1.0,20.44,0.9884,38.36,0.0245,0.9093,0.9996,0.6409,0.9566
candle_pink,homeware,scene,42,procedural,none,0.0,naive,square,procedural,rembg,1.0,20.44,0.9916,40.09,0.022,0.9069,0.9996,0.6002,0.8961
candle_pink,homeware,scene,42,procedural,none,0.0,naive,story,procedural,rembg,1.0,20.44,0.9911,39.69,0.0235,0.9036,0.9996,0.3375,0.8729
candle_pink,homeware,scene,42,procedural,none,0.0,naive,banner,procedural,rembg,1.0,20.44,0.9927,41.32,0.0183,0.91,0.9998,0.9752,0.8723
candle_pink,homeware,scene,42,diffusers,none,0.0,full,square,diffusers-turbo,rembg,1.0,20.44,0.982,34.84,0.0389,0.8988,0.9995,0.9453,0.9185
